ECU0: LK, ECU0: CC, ECU0: SENSING
8050, ECU0: LK, 1
8070, ECU0: CC, 1
8080, ECU0: CC, 0
8090, ECU0: LK, 0
8100, ECU0: CC, 1
8110, ECU0: CC, 0
8110, ECU0: LK, 1
8130, ECU0: CC, 1
8140, ECU0: CC, 0
8150, ECU0: LK, 0
8160, ECU0: CC, 1
8170, ECU0: CC, 0
8170, ECU0: LK, 1
8190, ECU0: CC, 1
8200, ECU0: CC, 0
8210, ECU0: LK, 0
8220, ECU0: CC, 1
8230, ECU0: CC, 0
8230, ECU0: LK, 1
8250, ECU0: CC, 1
8260, ECU0: CC, 0
8270, ECU0: LK, 0
8280, ECU0: CC, 1
8150, ECU0: SENSING, 1
8160, ECU0: SENSING, 0
8210, ECU0: SENSING, 1
8220, ECU0: SENSING, 0
8290, ECU0: CC, 0
8290, ECU0: LK, 1
8310, ECU0: CC, 1
8320, ECU0: CC, 0
8330, ECU0: LK, 0
8330, ECU0: SENSING, 1
8340, ECU0: CC, 1
8340, ECU0: SENSING, 0
8350, ECU0: CC, 0
8350, ECU0: LK, 1
8370, ECU0: CC, 1
8380, ECU0: CC, 0
8390, ECU0: LK, 0
8400, ECU0: CC, 1
8410, ECU0: CC, 0
8410, ECU0: LK, 1
8430, ECU0: CC, 1
8440, ECU0: CC, 0
8450, ECU0: LK, 0
8460, ECU0: CC, 1
8470, ECU0: CC, 0
8470, ECU0: LK, 1
8490, ECU0: CC, 1
8500, ECU0: CC, 0
8510, ECU0: LK, 0
8520, ECU0: CC, 1
8530, ECU0: CC, 0
8530, ECU0: LK, 1
8550, ECU0: CC, 1
8560, ECU0: CC, 0
8570, ECU0: LK, 0
8580, ECU0: CC, 1
8450, ECU0: SENSING, 1
8460, ECU0: SENSING, 0
8510, ECU0: SENSING, 1
8520, ECU0: SENSING, 0
8590, ECU0: CC, 0
8590, ECU0: LK, 1
8610, ECU0: CC, 1
8620, ECU0: CC, 0
8630, ECU0: LK, 0
8630, ECU0: SENSING, 1
8640, ECU0: CC, 1
8640, ECU0: SENSING, 0
8650, ECU0: CC, 0
8650, ECU0: LK, 1
8670, ECU0: CC, 1
8680, ECU0: CC, 0
8690, ECU0: LK, 0
8700, ECU0: CC, 1
8710, ECU0: CC, 0
8710, ECU0: LK, 1
8730, ECU0: CC, 1
8740, ECU0: CC, 0
8750, ECU0: LK, 0
8760, ECU0: CC, 1
8770, ECU0: CC, 0
8770, ECU0: LK, 1
8790, ECU0: CC, 1
8800, ECU0: CC, 0
8810, ECU0: LK, 0
8820, ECU0: CC, 1
8830, ECU0: CC, 0
8830, ECU0: LK, 1
8850, ECU0: CC, 1
8860, ECU0: CC, 0
8870, ECU0: LK, 0
8880, ECU0: CC, 1
8750, ECU0: SENSING, 1
8760, ECU0: SENSING, 0
8810, ECU0: SENSING, 1
8820, ECU0: SENSING, 0
8890, ECU0: CC, 0
8890, ECU0: LK, 1
8910, ECU0: CC, 1
8920, ECU0: CC, 0
8930, ECU0: LK, 0
8930, ECU0: SENSING, 1
8940, ECU0: CC, 1
8940, ECU0: SENSING, 0
8950, ECU0: CC, 0
8950, ECU0: LK, 1
8970, ECU0: CC, 1
8980, ECU0: CC, 0
8990, ECU0: LK, 0
9000, ECU0: CC, 1
9010, ECU0: CC, 0
9010, ECU0: LK, 1
9030, ECU0: CC, 1
9040, ECU0: CC, 0
9050, ECU0: LK, 0
9060, ECU0: CC, 1
9070, ECU0: CC, 0
9070, ECU0: LK, 1
9090, ECU0: CC, 1
9100, ECU0: CC, 0
9110, ECU0: LK, 0
9120, ECU0: CC, 1
9130, ECU0: CC, 0
9130, ECU0: LK, 1
9150, ECU0: CC, 1
9160, ECU0: CC, 0
9170, ECU0: LK, 0
9180, ECU0: CC, 1
9050, ECU0: SENSING, 1
9060, ECU0: SENSING, 0
9110, ECU0: SENSING, 1
9120, ECU0: SENSING, 0
9190, ECU0: CC, 0
9190, ECU0: LK, 1
9210, ECU0: CC, 1
9220, ECU0: CC, 0
9230, ECU0: LK, 0
9230, ECU0: SENSING, 1
9240, ECU0: CC, 1
9240, ECU0: SENSING, 0
9250, ECU0: CC, 0
9250, ECU0: LK, 1
9270, ECU0: CC, 1
9280, ECU0: CC, 0
9290, ECU0: LK, 0
9300, ECU0: CC, 1
9310, ECU0: CC, 0
9310, ECU0: LK, 1
9330, ECU0: CC, 1
9340, ECU0: CC, 0
9350, ECU0: LK, 0
9360, ECU0: CC, 1
9370, ECU0: CC, 0
9370, ECU0: LK, 1
9390, ECU0: CC, 1
9400, ECU0: CC, 0
9410, ECU0: LK, 0
9420, ECU0: CC, 1
9430, ECU0: CC, 0
9430, ECU0: LK, 1
9450, ECU0: CC, 1
9460, ECU0: CC, 0
9470, ECU0: LK, 0
9480, ECU0: CC, 1
9350, ECU0: SENSING, 1
9360, ECU0: SENSING, 0
9410, ECU0: SENSING, 1
9420, ECU0: SENSING, 0
9490, ECU0: CC, 0
9490, ECU0: LK, 1
9510, ECU0: CC, 1
9520, ECU0: CC, 0
9530, ECU0: LK, 0
9530, ECU0: SENSING, 1
9540, ECU0: CC, 1
9540, ECU0: SENSING, 0
9550, ECU0: CC, 0
9550, ECU0: LK, 1
9570, ECU0: CC, 1
9580, ECU0: CC, 0
9590, ECU0: LK, 0
9600, ECU0: CC, 1
9610, ECU0: CC, 0
9610, ECU0: LK, 1
9630, ECU0: CC, 1
9640, ECU0: CC, 0
9650, ECU0: LK, 0
9660, ECU0: CC, 1
9670, ECU0: CC, 0
9670, ECU0: LK, 1
9690, ECU0: CC, 1
9700, ECU0: CC, 0
9710, ECU0: LK, 0
9720, ECU0: CC, 1
9730, ECU0: CC, 0
9730, ECU0: LK, 1
9750, ECU0: CC, 1
9760, ECU0: CC, 0
9770, ECU0: LK, 0
9780, ECU0: CC, 1
9650, ECU0: SENSING, 1
9660, ECU0: SENSING, 0
9710, ECU0: SENSING, 1
9720, ECU0: SENSING, 0
9790, ECU0: CC, 0
9790, ECU0: LK, 1
9810, ECU0: CC, 1
9820, ECU0: CC, 0
9830, ECU0: LK, 0
9830, ECU0: SENSING, 1
9840, ECU0: CC, 1
9840, ECU0: SENSING, 0
9850, ECU0: CC, 0
9850, ECU0: LK, 1
9870, ECU0: CC, 1
9880, ECU0: CC, 0
9890, ECU0: LK, 0
9900, ECU0: CC, 1
9910, ECU0: CC, 0
9910, ECU0: LK, 1
9930, ECU0: CC, 1
9940, ECU0: CC, 0
9950, ECU0: LK, 0
9960, ECU0: CC, 1
9970, ECU0: CC, 0
9970, ECU0: LK, 1
9990, ECU0: CC, 1
10000, ECU0: CC, 0
10010, ECU0: LK, 0
10020, ECU0: CC, 1
10030, ECU0: CC, 0
10030, ECU0: LK, 1
10050, ECU0: CC, 1
10060, ECU0: CC, 0
10070, ECU0: LK, 0
10080, ECU0: CC, 1
9950, ECU0: SENSING, 1
9960, ECU0: SENSING, 0
10010, ECU0: SENSING, 1
10020, ECU0: SENSING, 0
10090, ECU0: CC, 0
10090, ECU0: LK, 1
10110, ECU0: CC, 1
10120, ECU0: CC, 0
10130, ECU0: LK, 0
10130, ECU0: SENSING, 1
10140, ECU0: CC, 1
10140, ECU0: SENSING, 0
10150, ECU0: CC, 0
10150, ECU0: LK, 1
10170, ECU0: CC, 1
10180, ECU0: CC, 0
10190, ECU0: LK, 0
10200, ECU0: CC, 1
10210, ECU0: CC, 0
10210, ECU0: LK, 1
10230, ECU0: CC, 1
10240, ECU0: CC, 0
10250, ECU0: LK, 0
10260, ECU0: CC, 1
10270, ECU0: CC, 0
10270, ECU0: LK, 1
10290, ECU0: CC, 1
10300, ECU0: CC, 0
10310, ECU0: LK, 0
10320, ECU0: CC, 1
10330, ECU0: CC, 0
10330, ECU0: LK, 1
10350, ECU0: CC, 1
10360, ECU0: CC, 0
10370, ECU0: LK, 0
10380, ECU0: CC, 1
10250, ECU0: SENSING, 1
10260, ECU0: SENSING, 0
10310, ECU0: SENSING, 1
10320, ECU0: SENSING, 0
10390, ECU0: CC, 0
10390, ECU0: LK, 1
10410, ECU0: CC, 1
10420, ECU0: CC, 0
10430, ECU0: LK, 0
10430, ECU0: SENSING, 1
10440, ECU0: CC, 1
10440, ECU0: SENSING, 0
10450, ECU0: CC, 0
10450, ECU0: LK, 1
10470, ECU0: CC, 1
10480, ECU0: CC, 0
10490, ECU0: LK, 0
10500, ECU0: CC, 1
10510, ECU0: CC, 0
10510, ECU0: LK, 1
10530, ECU0: CC, 1
10540, ECU0: CC, 0
10550, ECU0: LK, 0
10560, ECU0: CC, 1
10570, ECU0: CC, 0
10570, ECU0: LK, 1
10590, ECU0: CC, 1
10600, ECU0: CC, 0
10610, ECU0: LK, 0
10620, ECU0: CC, 1
10630, ECU0: CC, 0
10630, ECU0: LK, 1
10650, ECU0: CC, 1
10660, ECU0: CC, 0
10670, ECU0: LK, 0
10680, ECU0: CC, 1
10550, ECU0: SENSING, 1
10560, ECU0: SENSING, 0
10610, ECU0: SENSING, 1
10620, ECU0: SENSING, 0
10690, ECU0: CC, 0
10690, ECU0: LK, 1
10710, ECU0: CC, 1
10720, ECU0: CC, 0
10730, ECU0: LK, 0
10730, ECU0: SENSING, 1
10740, ECU0: CC, 1
10740, ECU0: SENSING, 0
10750, ECU0: CC, 0
10750, ECU0: LK, 1
10770, ECU0: CC, 1
10780, ECU0: CC, 0
10790, ECU0: LK, 0
10800, ECU0: CC, 1
10810, ECU0: CC, 0
10810, ECU0: LK, 1
10830, ECU0: CC, 1
10840, ECU0: CC, 0
10850, ECU0: LK, 0
10860, ECU0: CC, 1
10870, ECU0: CC, 0
10870, ECU0: LK, 1
10890, ECU0: CC, 1
10900, ECU0: CC, 0
10910, ECU0: LK, 0
10920, ECU0: CC, 1
10930, ECU0: CC, 0
10930, ECU0: LK, 1
10950, ECU0: CC, 1
10960, ECU0: CC, 0
10970, ECU0: LK, 0
10980, ECU0: CC, 1
10850, ECU0: SENSING, 1
10860, ECU0: SENSING, 0
10910, ECU0: SENSING, 1
10920, ECU0: SENSING, 0
10990, ECU0: CC, 0
10990, ECU0: LK, 1
11010, ECU0: CC, 1
11020, ECU0: CC, 0
11030, ECU0: LK, 0
11030, ECU0: SENSING, 1
11040, ECU0: CC, 1
11040, ECU0: SENSING, 0
11050, ECU0: CC, 0
11050, ECU0: LK, 1
11070, ECU0: CC, 1
11080, ECU0: CC, 0
11090, ECU0: LK, 0
11100, ECU0: CC, 1
11110, ECU0: CC, 0
11110, ECU0: LK, 1
11130, ECU0: CC, 1
11140, ECU0: CC, 0
11150, ECU0: LK, 0
11160, ECU0: CC, 1
11170, ECU0: CC, 0
11170, ECU0: LK, 1
11190, ECU0: CC, 1
11200, ECU0: CC, 0
11210, ECU0: LK, 0
11220, ECU0: CC, 1
11230, ECU0: CC, 0
11230, ECU0: LK, 1
11250, ECU0: CC, 1
11260, ECU0: CC, 0
11270, ECU0: LK, 0
11280, ECU0: CC, 1
11150, ECU0: SENSING, 1
11160, ECU0: SENSING, 0
11210, ECU0: SENSING, 1
11220, ECU0: SENSING, 0
11290, ECU0: CC, 0
11290, ECU0: LK, 1
11310, ECU0: CC, 1
11320, ECU0: CC, 0
11330, ECU0: LK, 0
11330, ECU0: SENSING, 1
11340, ECU0: CC, 1
11340, ECU0: SENSING, 0
11350, ECU0: CC, 0
11350, ECU0: LK, 1
11370, ECU0: CC, 1
11380, ECU0: CC, 0
11390, ECU0: LK, 0
11400, ECU0: CC, 1
11410, ECU0: CC, 0
11410, ECU0: LK, 1
11430, ECU0: CC, 1
11440, ECU0: CC, 0
11450, ECU0: LK, 0
11460, ECU0: CC, 1
11470, ECU0: CC, 0
11470, ECU0: LK, 1
11490, ECU0: CC, 1
11500, ECU0: CC, 0
11510, ECU0: LK, 0
11520, ECU0: CC, 1
11530, ECU0: CC, 0
11530, ECU0: LK, 1
11550, ECU0: CC, 1
11560, ECU0: CC, 0
11570, ECU0: LK, 0
11580, ECU0: CC, 1
11450, ECU0: SENSING, 1
11460, ECU0: SENSING, 0
11510, ECU0: SENSING, 1
11520, ECU0: SENSING, 0
11590, ECU0: CC, 0
11590, ECU0: LK, 1
11610, ECU0: CC, 1
11620, ECU0: CC, 0
11630, ECU0: LK, 0
11630, ECU0: SENSING, 1
11640, ECU0: CC, 1
11640, ECU0: SENSING, 0
11650, ECU0: CC, 0
11650, ECU0: LK, 1
11670, ECU0: CC, 1
11680, ECU0: CC, 0
11690, ECU0: LK, 0
11700, ECU0: CC, 1
11710, ECU0: CC, 0
11710, ECU0: LK, 1
11730, ECU0: CC, 1
11740, ECU0: CC, 0
11750, ECU0: LK, 0
11760, ECU0: CC, 1
11770, ECU0: CC, 0
11770, ECU0: LK, 1
11790, ECU0: CC, 1
11800, ECU0: CC, 0
11810, ECU0: LK, 0
11820, ECU0: CC, 1
11830, ECU0: CC, 0
11830, ECU0: LK, 1
11850, ECU0: CC, 1
11860, ECU0: CC, 0
11870, ECU0: LK, 0
11880, ECU0: CC, 1
11750, ECU0: SENSING, 1
11760, ECU0: SENSING, 0
11810, ECU0: SENSING, 1
11820, ECU0: SENSING, 0
11890, ECU0: CC, 0
11890, ECU0: LK, 1
11910, ECU0: CC, 1
11920, ECU0: CC, 0
11930, ECU0: LK, 0
11930, ECU0: SENSING, 1
11940, ECU0: CC, 1
11940, ECU0: SENSING, 0
11950, ECU0: CC, 0
11950, ECU0: LK, 1
11970, ECU0: CC, 1
11980, ECU0: CC, 0
11990, ECU0: LK, 0
12000, ECU0: CC, 1
12010, ECU0: CC, 0
12010, ECU0: LK, 1
12030, ECU0: CC, 1
12040, ECU0: CC, 0
12050, ECU0: LK, 0
12060, ECU0: CC, 1
12070, ECU0: CC, 0
12070, ECU0: LK, 1
12090, ECU0: CC, 1
12100, ECU0: CC, 0
12110, ECU0: LK, 0
12120, ECU0: CC, 1
12130, ECU0: CC, 0
12130, ECU0: LK, 1
12150, ECU0: CC, 1
12160, ECU0: CC, 0
12170, ECU0: LK, 0
12180, ECU0: CC, 1
12050, ECU0: SENSING, 1
12060, ECU0: SENSING, 0
12110, ECU0: SENSING, 1
12120, ECU0: SENSING, 0
12190, ECU0: CC, 0
12190, ECU0: LK, 1
12210, ECU0: CC, 1
12220, ECU0: CC, 0
12230, ECU0: LK, 0
12230, ECU0: SENSING, 1
12240, ECU0: CC, 1
12240, ECU0: SENSING, 0
12250, ECU0: CC, 0
12250, ECU0: LK, 1
12270, ECU0: CC, 1
12280, ECU0: CC, 0
12290, ECU0: LK, 0
12300, ECU0: CC, 1
12310, ECU0: CC, 0
12310, ECU0: LK, 1
12330, ECU0: CC, 1
12340, ECU0: CC, 0
12350, ECU0: LK, 0
12360, ECU0: CC, 1
12370, ECU0: CC, 0
12370, ECU0: LK, 1
12390, ECU0: CC, 1
12400, ECU0: CC, 0
12410, ECU0: LK, 0
12420, ECU0: CC, 1
12430, ECU0: CC, 0
12430, ECU0: LK, 1
12450, ECU0: CC, 1
12460, ECU0: CC, 0
12470, ECU0: LK, 0
12480, ECU0: CC, 1
12350, ECU0: SENSING, 1
12360, ECU0: SENSING, 0
12410, ECU0: SENSING, 1
12420, ECU0: SENSING, 0
12490, ECU0: CC, 0
12490, ECU0: LK, 1
12510, ECU0: CC, 1
12520, ECU0: CC, 0
12530, ECU0: LK, 0
12530, ECU0: SENSING, 1
12540, ECU0: CC, 1
12540, ECU0: SENSING, 0
12550, ECU0: CC, 0
12550, ECU0: LK, 1
12570, ECU0: CC, 1
12580, ECU0: CC, 0
12590, ECU0: LK, 0
12600, ECU0: CC, 1
12610, ECU0: CC, 0
12610, ECU0: LK, 1
12630, ECU0: CC, 1
12640, ECU0: CC, 0
12650, ECU0: LK, 0
12660, ECU0: CC, 1
12670, ECU0: CC, 0
12670, ECU0: LK, 1
12690, ECU0: CC, 1
12700, ECU0: CC, 0
12710, ECU0: LK, 0
12720, ECU0: CC, 1
12730, ECU0: CC, 0
12730, ECU0: LK, 1
12750, ECU0: CC, 1
12760, ECU0: CC, 0
12770, ECU0: LK, 0
12780, ECU0: CC, 1
12650, ECU0: SENSING, 1
12660, ECU0: SENSING, 0
12710, ECU0: SENSING, 1
12720, ECU0: SENSING, 0
12790, ECU0: CC, 0
12790, ECU0: LK, 1
12810, ECU0: CC, 1
12820, ECU0: CC, 0
12830, ECU0: LK, 0
12830, ECU0: SENSING, 1
12840, ECU0: CC, 1
12840, ECU0: SENSING, 0
12850, ECU0: CC, 0
12850, ECU0: LK, 1
12870, ECU0: CC, 1
12880, ECU0: CC, 0
12890, ECU0: LK, 0
12900, ECU0: CC, 1
12910, ECU0: CC, 0
12910, ECU0: LK, 1
12930, ECU0: CC, 1
12940, ECU0: CC, 0
12950, ECU0: LK, 0
12960, ECU0: CC, 1
12970, ECU0: CC, 0
12970, ECU0: LK, 1
12990, ECU0: CC, 1
13000, ECU0: CC, 0
13010, ECU0: LK, 0
13020, ECU0: CC, 1
13030, ECU0: CC, 0
13030, ECU0: LK, 1
13050, ECU0: CC, 1
13060, ECU0: CC, 0
13070, ECU0: LK, 0
13080, ECU0: CC, 1
12950, ECU0: SENSING, 1
12960, ECU0: SENSING, 0
13010, ECU0: SENSING, 1
13020, ECU0: SENSING, 0
13090, ECU0: CC, 0
13090, ECU0: LK, 1
13110, ECU0: CC, 1
13120, ECU0: CC, 0
13130, ECU0: LK, 0
13130, ECU0: SENSING, 1
13140, ECU0: CC, 1
13140, ECU0: SENSING, 0
13150, ECU0: CC, 0
13150, ECU0: LK, 1
13170, ECU0: CC, 1
13180, ECU0: CC, 0
13190, ECU0: LK, 0
13200, ECU0: CC, 1
13210, ECU0: CC, 0
13210, ECU0: LK, 1
13230, ECU0: CC, 1
13240, ECU0: CC, 0
13250, ECU0: LK, 0
13260, ECU0: CC, 1
13270, ECU0: CC, 0
13270, ECU0: LK, 1
13290, ECU0: CC, 1
13300, ECU0: CC, 0
13310, ECU0: LK, 0
13320, ECU0: CC, 1
13330, ECU0: CC, 0
13330, ECU0: LK, 1
13350, ECU0: CC, 1
13360, ECU0: CC, 0
13370, ECU0: LK, 0
13380, ECU0: CC, 1
13250, ECU0: SENSING, 1
13260, ECU0: SENSING, 0
13310, ECU0: SENSING, 1
13320, ECU0: SENSING, 0
13390, ECU0: CC, 0
13390, ECU0: LK, 1
13410, ECU0: CC, 1
13420, ECU0: CC, 0
13430, ECU0: LK, 0
13430, ECU0: SENSING, 1
13440, ECU0: CC, 1
13440, ECU0: SENSING, 0
13450, ECU0: CC, 0
13450, ECU0: LK, 1
13470, ECU0: CC, 1
13480, ECU0: CC, 0
13490, ECU0: LK, 0
13500, ECU0: CC, 1
13510, ECU0: CC, 0
13510, ECU0: LK, 1
13530, ECU0: CC, 1
13540, ECU0: CC, 0
13550, ECU0: LK, 0
13560, ECU0: CC, 1
13570, ECU0: CC, 0
13570, ECU0: LK, 1
13590, ECU0: CC, 1
13600, ECU0: CC, 0
13610, ECU0: LK, 0
13620, ECU0: CC, 1
13630, ECU0: CC, 0
13630, ECU0: LK, 1
13650, ECU0: CC, 1
13660, ECU0: CC, 0
13670, ECU0: LK, 0
13680, ECU0: CC, 1
13550, ECU0: SENSING, 1
13560, ECU0: SENSING, 0
13610, ECU0: SENSING, 1
13620, ECU0: SENSING, 0
13690, ECU0: CC, 0
13690, ECU0: LK, 1
13710, ECU0: CC, 1
13720, ECU0: CC, 0
13730, ECU0: LK, 0
13730, ECU0: SENSING, 1
13740, ECU0: CC, 1
13740, ECU0: SENSING, 0
13750, ECU0: CC, 0
13750, ECU0: LK, 1
13770, ECU0: CC, 1
13780, ECU0: CC, 0
13790, ECU0: LK, 0
13800, ECU0: CC, 1
13810, ECU0: CC, 0
13810, ECU0: LK, 1
13830, ECU0: CC, 1
13840, ECU0: CC, 0
13850, ECU0: LK, 0
13860, ECU0: CC, 1
13870, ECU0: CC, 0
13870, ECU0: LK, 1
13890, ECU0: CC, 1
13900, ECU0: CC, 0
13910, ECU0: LK, 0
13920, ECU0: CC, 1
13930, ECU0: CC, 0
13930, ECU0: LK, 1
13950, ECU0: CC, 1
13960, ECU0: CC, 0
13970, ECU0: LK, 0
13980, ECU0: CC, 1
13850, ECU0: SENSING, 1
13860, ECU0: SENSING, 0
13910, ECU0: SENSING, 1
13920, ECU0: SENSING, 0
13990, ECU0: CC, 0
13990, ECU0: LK, 1
14010, ECU0: CC, 1
14020, ECU0: CC, 0
14030, ECU0: LK, 0
14030, ECU0: SENSING, 1
14040, ECU0: CC, 1
14040, ECU0: SENSING, 0
14050, ECU0: CC, 0
14050, ECU0: LK, 1
14070, ECU0: CC, 1
14080, ECU0: CC, 0
14090, ECU0: LK, 0
14100, ECU0: CC, 1
14110, ECU0: CC, 0
14110, ECU0: LK, 1
14130, ECU0: CC, 1
14140, ECU0: CC, 0
14150, ECU0: LK, 0
14160, ECU0: CC, 1
14170, ECU0: CC, 0
14170, ECU0: LK, 1
14190, ECU0: CC, 1
14200, ECU0: CC, 0
14210, ECU0: LK, 0
14220, ECU0: CC, 1
14230, ECU0: CC, 0
14230, ECU0: LK, 1
14250, ECU0: CC, 1
14260, ECU0: CC, 0
14270, ECU0: LK, 0
14150, ECU0: SENSING, 1
14160, ECU0: SENSING, 0
14210, ECU0: SENSING, 1
14220, ECU0: SENSING, 0
14280, ECU0: CC, 1
14290, ECU0: CC, 0
14290, ECU0: LK, 1
14310, ECU0: CC, 1
14320, ECU0: CC, 0
14330, ECU0: LK, 0
14330, ECU0: SENSING, 1
14340, ECU0: CC, 1
14340, ECU0: SENSING, 0
14350, ECU0: CC, 0
14350, ECU0: LK, 1
14370, ECU0: CC, 1
14380, ECU0: CC, 0
14390, ECU0: LK, 0
14400, ECU0: CC, 1
14410, ECU0: CC, 0
14410, ECU0: LK, 1
14430, ECU0: CC, 1
14440, ECU0: CC, 0
14450, ECU0: LK, 0
14460, ECU0: CC, 1
14470, ECU0: CC, 0
14470, ECU0: LK, 1
14490, ECU0: CC, 1
14500, ECU0: CC, 0
14510, ECU0: LK, 0
14520, ECU0: CC, 1
14530, ECU0: CC, 0
14530, ECU0: LK, 1
14550, ECU0: CC, 1
14560, ECU0: CC, 0
14570, ECU0: LK, 0
14580, ECU0: CC, 1
14450, ECU0: SENSING, 1
14460, ECU0: SENSING, 0
14510, ECU0: SENSING, 1
14520, ECU0: SENSING, 0
14590, ECU0: CC, 0
14590, ECU0: LK, 1
14610, ECU0: CC, 1
14620, ECU0: CC, 0
14630, ECU0: LK, 0
14630, ECU0: SENSING, 1
14640, ECU0: CC, 1
14640, ECU0: SENSING, 0
14650, ECU0: CC, 0
14650, ECU0: LK, 1
14670, ECU0: CC, 1
14680, ECU0: CC, 0
14690, ECU0: LK, 0
14700, ECU0: CC, 1
14710, ECU0: CC, 0
14710, ECU0: LK, 1
14730, ECU0: CC, 1
14740, ECU0: CC, 0
14750, ECU0: LK, 0
14760, ECU0: CC, 1
14770, ECU0: CC, 0
14770, ECU0: LK, 1
14790, ECU0: CC, 1
14800, ECU0: CC, 0
14750, ECU0: SENSING, 1
14760, ECU0: SENSING, 0
14810, ECU0: LK, 0
14810, ECU0: SENSING, 1
14820, ECU0: CC, 1
14820, ECU0: SENSING, 0
14830, ECU0: CC, 0
14830, ECU0: LK, 1
14850, ECU0: CC, 1
14860, ECU0: CC, 0
14870, ECU0: LK, 0
14880, ECU0: CC, 1
14890, ECU0: CC, 0
14890, ECU0: LK, 1
14910, ECU0: CC, 1
14920, ECU0: CC, 0
14930, ECU0: LK, 0
14930, ECU0: SENSING, 1
14940, ECU0: CC, 1
14940, ECU0: SENSING, 0
14950, ECU0: CC, 0
14950, ECU0: LK, 1
14970, ECU0: CC, 1
14980, ECU0: CC, 0
14990, ECU0: LK, 0
15000, ECU0: CC, 1
15010, ECU0: CC, 0
15010, ECU0: LK, 1
15030, ECU0: CC, 1
15040, ECU0: CC, 0
15050, ECU0: LK, 0
15060, ECU0: CC, 1
15070, ECU0: CC, 0
15070, ECU0: LK, 1
15090, ECU0: CC, 1
15100, ECU0: CC, 0
15110, ECU0: LK, 0
15120, ECU0: CC, 1
15130, ECU0: CC, 0
15130, ECU0: LK, 1
15150, ECU0: CC, 1
15160, ECU0: CC, 0
15170, ECU0: LK, 0
15180, ECU0: CC, 1
15050, ECU0: SENSING, 1
15060, ECU0: SENSING, 0
15110, ECU0: SENSING, 1
15120, ECU0: SENSING, 0
15190, ECU0: CC, 0
15190, ECU0: LK, 1
15210, ECU0: CC, 1
15220, ECU0: CC, 0
15230, ECU0: LK, 0
15230, ECU0: SENSING, 1
15240, ECU0: CC, 1
15240, ECU0: SENSING, 0
15250, ECU0: CC, 0
15250, ECU0: LK, 1
15270, ECU0: CC, 1
15280, ECU0: CC, 0
15290, ECU0: LK, 0
15300, ECU0: CC, 1
15310, ECU0: CC, 0
15310, ECU0: LK, 1
15330, ECU0: CC, 1
15340, ECU0: CC, 0
15350, ECU0: LK, 0
15360, ECU0: CC, 1
15370, ECU0: CC, 0
15370, ECU0: LK, 1
15390, ECU0: CC, 1
15400, ECU0: CC, 0
15410, ECU0: LK, 0
15420, ECU0: CC, 1
15430, ECU0: CC, 0
15430, ECU0: LK, 1
15450, ECU0: CC, 1
15460, ECU0: CC, 0
15470, ECU0: LK, 0
15480, ECU0: CC, 1
15350, ECU0: SENSING, 1
15360, ECU0: SENSING, 0
15410, ECU0: SENSING, 1
15420, ECU0: SENSING, 0
15490, ECU0: CC, 0
15490, ECU0: LK, 1
15510, ECU0: CC, 1
15520, ECU0: CC, 0
15530, ECU0: LK, 0
15530, ECU0: SENSING, 1
15540, ECU0: CC, 1
15540, ECU0: SENSING, 0
15550, ECU0: CC, 0
15550, ECU0: LK, 1
15570, ECU0: CC, 1
15580, ECU0: CC, 0
15590, ECU0: LK, 0
15600, ECU0: CC, 1
15610, ECU0: CC, 0
15610, ECU0: LK, 1
15630, ECU0: CC, 1
15640, ECU0: CC, 0
15650, ECU0: LK, 0
15660, ECU0: CC, 1
15670, ECU0: CC, 0
15670, ECU0: LK, 1
15690, ECU0: CC, 1
15700, ECU0: CC, 0
15710, ECU0: LK, 0
15720, ECU0: CC, 1
15730, ECU0: CC, 0
15730, ECU0: LK, 1
15750, ECU0: CC, 1
15760, ECU0: CC, 0
15770, ECU0: LK, 0
15780, ECU0: CC, 1
15650, ECU0: SENSING, 1
15660, ECU0: SENSING, 0
15710, ECU0: SENSING, 1
15720, ECU0: SENSING, 0
15790, ECU0: CC, 0
15790, ECU0: LK, 1
15810, ECU0: CC, 1
15820, ECU0: CC, 0
15830, ECU0: LK, 0
15830, ECU0: SENSING, 1
15840, ECU0: CC, 1
15840, ECU0: SENSING, 0
15850, ECU0: CC, 0
15850, ECU0: LK, 1
15870, ECU0: CC, 1
15880, ECU0: CC, 0
15890, ECU0: LK, 0
15900, ECU0: CC, 1
15910, ECU0: CC, 0
15910, ECU0: LK, 1
15930, ECU0: CC, 1
15940, ECU0: CC, 0
15950, ECU0: LK, 0
15960, ECU0: CC, 1
15970, ECU0: CC, 0
15970, ECU0: LK, 1
15990, ECU0: CC, 1
16000, ECU0: CC, 0
16010, ECU0: LK, 0
16020, ECU0: CC, 1
16030, ECU0: CC, 0
16030, ECU0: LK, 1
16050, ECU0: CC, 1
16060, ECU0: CC, 0
16070, ECU0: LK, 0
15950, ECU0: SENSING, 1
15960, ECU0: SENSING, 0
16010, ECU0: SENSING, 1
16020, ECU0: SENSING, 0
16080, ECU0: CC, 1
16090, ECU0: CC, 0
16090, ECU0: LK, 1
16110, ECU0: CC, 1
16120, ECU0: CC, 0
16130, ECU0: LK, 0
16130, ECU0: SENSING, 1
16140, ECU0: CC, 1
16140, ECU0: SENSING, 0
16150, ECU0: CC, 0
16150, ECU0: LK, 1
16170, ECU0: CC, 1
16180, ECU0: CC, 0
